,ra,dec,source_type,trail_length,mag,beta,visit,detector,integrated_mag,PSF_mag,SNR,physical_filter,x,y,stack_detection,stack_mag,stack_mag_err,stack_snr
0,38.454432184653335,6.603799116839664,Trail,18.260543650891485,25.520498489495328,151.52563499372445,2024112600130,2,22.366714231599904,23.018526548962445,7.518712928591902,i,4033,2094,True,23.278599192675316,0.18095567753770864,6.000011823513396
1,38.35391478914701,6.687361573542519,Trail,19.842912407515684,26.144086669883915,64.01860020952681,2024112600130,2,22.900073131678475,23.588611114564838,4.418383442729103,i,1763,1528,False,,,
2,38.424789078878376,6.539276583365416,Trail,14.6333024949177,25.434986969345225,155.6472933494685,2024112600130,2,22.521631093631534,23.079183363995277,7.829353168960441,i,4065,3368,False,,,
3,38.49005281106512,6.674334626087458,Trail,13.792652214062464,26.6196108605193,122.51004094378584,2024112600130,2,23.77049139682366,24.30383675658261,2.295685994938313,i,4049,676,False,,,
4,38.3241816189094,6.565386891045847,Trail,15.535070544142581,25.27060279220574,175.53430688766417,2024112600130,2,22.292319717931782,22.874775423679953,8.632073435907811,i,2245,3732,True,23.12560650696676,0.15714475557314028,6.909146925064212
5,38.43917622190748,6.693641549570841,Trail,11.016452256349801,26.216928974557458,118.01614092327944,2024112600130,2,23.611824582995425,24.057466299221044,2.902821932805103,i,3081,761,False,,,
6,38.40008296462697,6.661567580101545,Trail,9.764417235920039,24.986399824716045,165.24291744144838,2024112600130,2,22.5122840030902,22.913878553510187,8.20527840657589,i,2707,1585,True,22.82116973763445,0.12057810294747087,9.00442267889323
7,38.31520386479026,6.739546837246377,Trail,9.06737596466588,26.130153526268177,35.77096428037725,2024112600130,2,23.736449467644057,24.112141517748775,2.7673414132348473,i,731,987,False,,,
8,38.23645490629657,6.610476383306153,Trail,17.7233569627979,26.309605147037097,21.786570696153774,2024112600130,2,23.188240185504366,23.827027573736878,3.5953858019712923,i,482,3688,False,,,
9,38.34027643019041,6.725185671983445,Trail,18.597108908057553,25.33938859200828,161.2627218775012,2024112600130,2,22.165775006042573,22.82559931167586,8.984420370882678,i,1246,1023,True,23.013433145883457,0.1421990474927188,7.63532684572816
10,38.44823423183103,6.727902193689038,Trail,8.70285404195986,24.77083746582505,56.68994002850917,2024112600130,2,22.4216832160572,22.783412154372265,9.531435309596588,i,2957,137,True,22.678365766069845,0.10266413511561921,10.575613416850834
11,38.359871303010515,6.637450836799823,Trail,18.102931395757444,26.063226163663835,57.729811247784625,2024112600130,2,22.918853899706214,23.566875277600573,4.453378375358583,i,2251,2288,True,23.25840254710537,0.18124034855418011,5.990587710846069
12,38.393505805396124,6.625775440028474,Trail,18.66465929172916,25.467040477092755,135.6248043321267,2024112600130,2,22.289490310492997,22.950909209149685,7.887702320731413,i,2883,2214,True,23.054741880584405,0.1500141754784825,7.237557392793614
13,38.31324836731494,6.663306372935384,Trail,13.543403398865452,25.327739470436967,129.71352995463548,2024112600130,2,22.498419934450748,23.02439341094287,7.34694084440096,i,1299,2234,True,23.107720340836593,0.15827414523441824,6.8598456377701895
14,38.31543358528786,6.589362100156382,Trail,9.10736178133548,25.69429822542964,33.4827350915859,2024112600130,2,23.295816753289227,23.673022751980703,4.064478853643199,i,1916,3412,True,23.063056038765932,0.15039418375844021,7.219269905424099
15,38.337709384324455,6.6890161703548445,Trail,9.097671917509311,25.473910078428265,75.28969704452754,2024112600130,2,23.076584400574507,23.45342383889257,4.99678018846467,i,1490,1628,False,,,
16,38.381194136749905,6.731191533528034,Trail,13.780045288774195,25.580493405560517,62.80959413371961,2024112600130,2,22.732366793301964,23.265341476338953,6.0728500328723065,i,1856,607,True,23.209493458800267,0.1688033549171752,6.431958685245651
17,38.29636138541702,6.762538261526802,Trail,14.220546885840239,26.29208431728836,79.72702490944731,2024112600130,2,23.409793570865247,23.955584435796222,3.2264254086277564,i,248,762,False,,,
18,38.28739737954192,6.581449195794366,Trail,12.25254888405902,25.007441127551722,125.46914958750331,2024112600130,2,22.28687501781394,22.773142506710787,9.414388541699712,i,1528,3759,True,22.78975666797959,0.11605989160143913,9.35496483562687
19,38.34373081637254,6.733143596223036,Trail,7.51315874840938,25.95194225187315,64.26012270646127,2024112600130,2,23.762385838595186,24.076447278335227,2.853970931180755,i,1239,868,False,,,
20,38.44557947843774,6.707396429644561,Trail,7.64910075469176,25.45662524356407,127.04001351420283,2024112600130,2,23.2475992897423,23.567274236092913,4.602530082086325,i,3076,489,False,,,
21,38.380538969140574,6.596127915167982,Trail,8.828851039582949,25.81430713786918,49.69181609664594,2024112600130,2,23.44954666421291,23.81613508894034,3.563679609152228,i,2908,2795,True,23.382967697508793,0.20176827136146322,5.381104756619825
22,38.30093384351125,6.763783191315836,Trail,15.198626329032031,26.70073407778922,125.79022472238483,2024112600130,2,23.74622323369707,24.31951123021549,2.3118642596191465,i,311,707,False,,,
23,38.34443116326299,6.6122199619060655,Trail,12.00746374722982,26.547469093969344,119.84972607098457,2024112600130,2,23.848840883726783,24.32726500132141,2.220670901332925,i,2202,2816,False,,,
24,38.264214422203594,6.597467366515291,Trail,13.938735320947377,25.131710763594246,106.60421802736363,2024112600130,2,22.271152334937106,22.808776093071607,9.152046751263468,i,1030,3681,True,22.96596799045771,0.1361733679782121,7.973190506177746
25,38.45094841037919,6.6083103310739535,Trail,16.00407738541245,25.278130766652307,107.92072923602662,2024112600130,2,22.267554159951086,22.862553570746968,8.694958957741145,i,3942,2048,True,23.161841396269658,0.1628692509251797,6.66630563222093
26,38.333516463366486,6.696916214556394,Trail,16.745388361072585,25.300813396670716,27.485810354337335,2024112600130,2,22.241075336163597,22.85536397226785,8.64398399729642,i,1360,1533,True,22.840053228847776,0.12263384284917145,8.853479427318335
27,38.26287383151176,6.667390545945099,Trail,13.971806547208633,25.31790190600725,28.594018785146794,2024112600130,2,22.45477049652721,22.99335854857507,7.601238967284579,i,459,2561,True,23.04782330299689,0.14844974876674638,7.313829856755815
28,38.45064477047056,6.691493850217772,Trail,13.41496907732568,26.009090404098657,105.43337043007838,2024112600130,2,23.190116214292573,23.71225506351984,3.9874107637053564,i,3282,707,True,23.387337902728625,0.19873690458174695,5.46318363488212
29,38.259090407037064,6.586587543370176,Trail,19.99461700640626,25.955353838516725,126.36349719574444,2024112600130,2,22.703071114241773,23.395008622387277,5.339804916494277,i,1033,3897,True,23.227386800449814,0.17178960977667287,6.3201505968235825
30,38.33255849093274,6.604825144407988,Trail,9.934271605074464,26.137688847932125,78.06684396297933,2024112600130,2,23.644848774122195,24.052601287925004,2.8621804088763074,i,2070,3029,False,,,
31,38.309061801856686,6.78126708746103,Trail,17.89796830942256,25.99854264255272,174.3911585910695,2024112600130,2,22.86653330561765,23.509586992395413,4.940775717254889,i,304,361,True,23.384152240886653,0.1921271973732771,5.651132268632905
32,38.41831617965725,6.696387261031121,Trail,16.809528127268138,26.514809527836714,161.1527591269405,2024112600130,2,23.450920722316557,24.066848436910178,2.879526983058076,i,2725,880,False,,,
